id,module,subtype,difficulty,text,target,display,distractor_1,distractor_2,distractor_3,distractor_family,weight,enabled,answer_correct,construction_id,cluster_family,cluster_surface,frame,subject,clitic_1,clitic_2,clitic_3,semantic_type,acoustic_tags,contrast_1,contrast_2,contrast_3,notes
PC_0276,COD_CLUSTER,TE_COD,D4,"Hier soir, je te l'ai laissé.",昨晚，我把这个留给你了,昨晚，我把这个留给你了,昨晚，我把这个留给他了,昨晚，我把这些留给你了,昨晚，你把这个留给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,昨晚，我把这个留给你了,LAISSER_QCH_A_QN,OBJ_COD,te l',PASSE_COMPOSE,JE,TE,LE_LA,,RECIPIENT_COD,TE_L_AI,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0022; context=Hier soir,"
PC_0277,COD_CLUSTER,NOUS_LES,D4,"Hier soir, il nous les a apportés.",昨晚，他把这些给我们带来了,昨晚，他把这些给我们带来了,昨晚，他把这些给他们带来了,昨晚，他把这个给我们带来了,昨晚，我们把这些给他带来了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,昨晚，他把这些给我们带来了,APPORTER_QCH_A_QN,OBJ_COD,nous les,PASSE_COMPOSE,IL,NOUS,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0023; context=Hier soir,"
PC_0278,COD_CLUSTER,ME_COD,D3,"Cette fois, vous me la prêtez.",这次，您把这个借给我,这次，您把这个借给我,这次，您把这个借给他们,这次，您把这些借给我,这次，我把这个借给您,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,这次，您把这个借给我,PRETER_QCH_A_QN,OBJ_COD,me la,PRESENT,VOUS,ME,LA,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0024; context=Cette fois,"
PC_0279,COD_CLUSTER,COD_LUI,D4,"Hier soir, je le lui ai donné.",昨晚，我把这个给他了,昨晚，我把这个给他了,昨晚，我把这个给他们了,昨晚，我把这些给他了,昨晚，他把这个给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,昨晚，我把这个给他了,DONNER_QCH_A_QN,COD_COI,le lui,PASSE_COMPOSE,JE,LE,LUI,,COD_RECIPIENT,LE_LUI_AI,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0025; context=Hier soir,"
PC_0280,COD_CLUSTER,COD_LUI,D4,"Hier soir, elle la lui a envoyée.",昨晚，她把这个发给他了,昨晚，她把这个发给他了,昨晚，她把这个发给他们了,昨晚，她把这些发给他了,昨晚，他把这个发给她了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,昨晚，她把这个发给他了,ENVOYER_QCH_A_QN,COD_COI,la lui,PASSE_COMPOSE,ELLE,LA,LUI,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0026; context=Hier soir,"
PC_0281,COD_CLUSTER,LES_LEUR,D4,"Hier soir, nous les leur avons montrés.",昨晚，我们把这些给他们看了,昨晚，我们把这些给他们看了,昨晚，我们把这些给他看了,昨晚，我们把这个给他们看了,昨晚，他们把这些给我们看了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,昨晚，我们把这些给他们看了,MONTRER_QCH_A_QN,COD_COI,les leur,PASSE_COMPOSE,NOUS,LES,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0027; context=Hier soir,"
PC_0282,COD_CLUSTER,COD_LEUR,D3,"La semaine prochaine, on le leur expliquera.",下周，我们会给他们解释这个,下周，我们会给他们解释这个,下周，我们会给他解释这个,下周，我们会给他们解释这些,下周，他们会给我们解释这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,下周，我们会给他们解释这个,EXPLIQUER_QCH_A_QN,COD_COI,le leur,FUTUR_SIMPLE,ON,LE,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0028; context=La semaine prochaine,"
PC_0283,COD_CLUSTER,LES_LUI,D4,"Hier soir, je les lui ai rendus.",昨晚，我把这些还给他了,昨晚，我把这些还给他了,昨晚，我把这些还给他们了,昨晚，我把这个还给他了,昨晚，他把这些还给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,昨晚，我把这些还给他了,RENDRE_QCH_A_QN,COD_COI,les lui,PASSE_COMPOSE,JE,LES,LUI,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0029; context=Hier soir,"
PC_0284,COD_CLUSTER,COD_LEUR,D3,"Cette fois, il la leur recommande.",这次，他向他们推荐这个,这次，他向他们推荐这个,这次，他向他推荐这个,这次，他向他们推荐这些,这次，他们向他推荐这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,这次，他向他们推荐这个,RECOMMANDER_QCH_A_QN,COD_COI,la leur,PRESENT,IL,LA,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0030; context=Cette fois,"
PC_0285,COD_CLUSTER,ME_COD,D3,"Cette fois, elle me le rappelle souvent.",这次，她经常提醒我这件事,这次，她经常提醒我这件事,这次，她经常提醒他们这件事,这次，她经常提醒我这些事,这次，我经常提醒她这件事,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,这次，她经常提醒我这件事,RAPPELER_QCH_A_QN,OBJ_COD,me le,PRESENT,ELLE,ME,LE,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0031; context=Cette fois,"
PC_0286,COD_CLUSTER,VOUS_COD,D4,"Hier soir, nous vous l'avons déjà dit.",昨晚，我们已经跟您说过这个了,昨晚，我们已经跟您说过这个了,昨晚，我们已经跟他们说过这个了,昨晚，我们已经跟您说过这些了,昨晚，您已经跟我们说过这个了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,昨晚，我们已经跟您说过这个了,DIRE_QCH_A_QN,OBJ_COD,vous l',PASSE_COMPOSE,NOUS,VOUS,LE_LA,,RECIPIENT_COD,VOUS_L_AVONS,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0032; context=Hier soir,"
PC_0287,COD_CLUSTER,NOUS_LES,D4,"Hier soir, ils nous les ont transmis.",昨晚，他们把这些转给我们了,昨晚，他们把这些转给我们了,昨晚，他们把这些转给他们了,昨晚，他们把这个转给我们了,昨晚，我们把这些转给他们了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,昨晚，他们把这些转给我们了,TRANSMETTRE_QCH_A_QN,OBJ_COD,nous les,PASSE_COMPOSE,ILS,NOUS,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0033; context=Hier soir,"
PC_0288,COD_CLUSTER,TE_LES,D4,"Hier soir, je te les ai réservés.",昨晚，我给你预留了这些,昨晚，我给你预留了这些,昨晚，我给他预留了这些,昨晚，我给你预留了这个,昨晚，你给我预留了这些,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,昨晚，我给你预留了这些,RESERVER_QCH_A_QN,OBJ_COD,te les,PASSE_COMPOSE,JE,TE,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0034; context=Hier soir,"
PC_0289,COD_CLUSTER,ME_COD,D4,"Récemment, il me l'a expliqué.",最近，他给我解释了这个,最近，他给我解释了这个,最近，他给我们解释了这个,最近，他给我解释了这些,最近，我给他解释了这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,2.0,1,最近，他给我解释了这个,EXPLIQUER_QCH_A_QN,OBJ_COD,me l',PASSE_COMPOSE,IL,ME,LE_LA,,RECIPIENT_COD,ME_L_A,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0017; context=Récemment,"
PC_0290,COD_CLUSTER,VOUS_COD,D3,"Actuellement, je vous le confirme.",目前，我向您确认这个,目前，我向您确认这个,目前，我向他们确认这个,目前，我向您确认这些,目前，您向我确认这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,目前，我向您确认这个,CONFIRMER_QCH_A_QN,OBJ_COD,vous le,PRESENT,JE,VOUS,LE,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0018; context=Actuellement,"
PC_0291,COD_CLUSTER,NOUS_COD,D4,"Récemment, elle nous l'a envoyé.",最近，她把这个发给我们了,最近，她把这个发给我们了,最近，她把这个发给他们了,最近，她把这些发给我们了,最近，我们把这个发给她了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,最近，她把这个发给我们了,ENVOYER_QCH_A_QN,OBJ_COD,nous l',PASSE_COMPOSE,ELLE,NOUS,LE_LA,,RECIPIENT_COD,NOUS_L_A,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0019; context=Récemment,"
PC_0292,COD_CLUSTER,ME_LES,D3,"Actuellement, tu me les montres.",目前，你给我看这些,目前，你给我看这些,目前，你给我们看这些,目前，你给我看这个,目前，我给你看这些,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,目前，你给我看这些,MONTRER_QCH_A_QN,OBJ_COD,me les,PRESENT,TU,ME,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0020; context=Actuellement,"
PC_0293,COD_CLUSTER,VOUS_LES,D3,"Le mois prochain, on vous les donnera demain.",下个月，我们明天会把这些给您,下个月，我们明天会把这些给您,下个月，我们明天会把这些给他们,下个月，我们明天会把这个给您,下个月，您明天会把这些给我们,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,下个月，我们明天会把这些给您,DONNER_QCH_A_QN,OBJ_COD,vous les,FUTUR_SIMPLE,ON,VOUS,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0021; context=Le mois prochain,"
PC_0294,COD_CLUSTER,TE_COD,D4,"Récemment, je te l'ai laissé.",最近，我把这个留给你了,最近，我把这个留给你了,最近，我把这个留给他了,最近，我把这些留给你了,最近，你把这个留给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,最近，我把这个留给你了,LAISSER_QCH_A_QN,OBJ_COD,te l',PASSE_COMPOSE,JE,TE,LE_LA,,RECIPIENT_COD,TE_L_AI,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0022; context=Récemment,"
PC_0295,COD_CLUSTER,NOUS_LES,D4,"Récemment, il nous les a apportés.",最近，他把这些给我们带来了,最近，他把这些给我们带来了,最近，他把这些给他们带来了,最近，他把这个给我们带来了,最近，我们把这些给他带来了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,最近，他把这些给我们带来了,APPORTER_QCH_A_QN,OBJ_COD,nous les,PASSE_COMPOSE,IL,NOUS,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0023; context=Récemment,"
PC_0296,COD_CLUSTER,ME_COD,D3,"Actuellement, vous me la prêtez.",目前，您把这个借给我,目前，您把这个借给我,目前，您把这个借给他们,目前，您把这些借给我,目前，我把这个借给您,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,目前，您把这个借给我,PRETER_QCH_A_QN,OBJ_COD,me la,PRESENT,VOUS,ME,LA,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0024; context=Actuellement,"
PC_0297,COD_CLUSTER,COD_LUI,D4,"Récemment, je le lui ai donné.",最近，我把这个给他了,最近，我把这个给他了,最近，我把这个给他们了,最近，我把这些给他了,最近，他把这个给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,最近，我把这个给他了,DONNER_QCH_A_QN,COD_COI,le lui,PASSE_COMPOSE,JE,LE,LUI,,COD_RECIPIENT,LE_LUI_AI,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0025; context=Récemment,"
PC_0298,COD_CLUSTER,COD_LUI,D4,"Récemment, elle la lui a envoyée.",最近，她把这个发给他了,最近，她把这个发给他了,最近，她把这个发给他们了,最近，她把这些发给他了,最近，他把这个发给她了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,最近，她把这个发给他了,ENVOYER_QCH_A_QN,COD_COI,la lui,PASSE_COMPOSE,ELLE,LA,LUI,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0026; context=Récemment,"
PC_0299,COD_CLUSTER,LES_LEUR,D4,"Récemment, nous les leur avons montrés.",最近，我们把这些给他们看了,最近，我们把这些给他们看了,最近，我们把这些给他看了,最近，我们把这个给他们看了,最近，他们把这些给我们看了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,最近，我们把这些给他们看了,MONTRER_QCH_A_QN,COD_COI,les leur,PASSE_COMPOSE,NOUS,LES,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0027; context=Récemment,"
PC_0300,COD_CLUSTER,COD_LEUR,D3,"Le mois prochain, on le leur expliquera.",下个月，我们会给他们解释这个,下个月，我们会给他们解释这个,下个月，我们会给他解释这个,下个月，我们会给他们解释这些,下个月，他们会给我们解释这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,下个月，我们会给他们解释这个,EXPLIQUER_QCH_A_QN,COD_COI,le leur,FUTUR_SIMPLE,ON,LE,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0028; context=Le mois prochain,"
PC_0301,COD_CLUSTER,LES_LUI,D4,"Récemment, je les lui ai rendus.",最近，我把这些还给他了,最近，我把这些还给他了,最近，我把这些还给他们了,最近，我把这个还给他了,最近，他把这些还给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,最近，我把这些还给他了,RENDRE_QCH_A_QN,COD_COI,les lui,PASSE_COMPOSE,JE,LES,LUI,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0029; context=Récemment,"
PC_0302,COD_CLUSTER,COD_LEUR,D3,"Actuellement, il la leur recommande.",目前，他向他们推荐这个,目前，他向他们推荐这个,目前，他向他推荐这个,目前，他向他们推荐这些,目前，他们向他推荐这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,目前，他向他们推荐这个,RECOMMANDER_QCH_A_QN,COD_COI,la leur,PRESENT,IL,LA,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0030; context=Actuellement,"
PC_0303,COD_CLUSTER,ME_COD,D3,"Actuellement, elle me le rappelle souvent.",目前，她经常提醒我这件事,目前，她经常提醒我这件事,目前，她经常提醒他们这件事,目前，她经常提醒我这些事,目前，我经常提醒她这件事,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,目前，她经常提醒我这件事,RAPPELER_QCH_A_QN,OBJ_COD,me le,PRESENT,ELLE,ME,LE,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0031; context=Actuellement,"
PC_0304,COD_CLUSTER,VOUS_COD,D4,"Récemment, nous vous l'avons déjà dit.",最近，我们已经跟您说过这个了,最近，我们已经跟您说过这个了,最近，我们已经跟他们说过这个了,最近，我们已经跟您说过这些了,最近，您已经跟我们说过这个了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,最近，我们已经跟您说过这个了,DIRE_QCH_A_QN,OBJ_COD,vous l',PASSE_COMPOSE,NOUS,VOUS,LE_LA,,RECIPIENT_COD,VOUS_L_AVONS,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0032; context=Récemment,"
PC_0305,COD_CLUSTER,NOUS_LES,D4,"Récemment, ils nous les ont transmis.",最近，他们把这些转给我们了,最近，他们把这些转给我们了,最近，他们把这些转给他们了,最近，他们把这个转给我们了,最近，我们把这些转给他们了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,最近，他们把这些转给我们了,TRANSMETTRE_QCH_A_QN,OBJ_COD,nous les,PASSE_COMPOSE,ILS,NOUS,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0033; context=Récemment,"
PC_0306,COD_CLUSTER,TE_LES,D4,"Récemment, je te les ai réservés.",最近，我给你预留了这些,最近，我给你预留了这些,最近，我给他预留了这些,最近，我给你预留了这个,最近，你给我预留了这些,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,最近，我给你预留了这些,RESERVER_QCH_A_QN,OBJ_COD,te les,PASSE_COMPOSE,JE,TE,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0034; context=Récemment,"
PC_0307,COD_CLUSTER,ME_COD,D4,"La semaine dernière, il me l'a expliqué.",上周，他给我解释了这个,上周，他给我解释了这个,上周，他给我们解释了这个,上周，他给我解释了这些,上周，我给他解释了这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,2.0,1,上周，他给我解释了这个,EXPLIQUER_QCH_A_QN,OBJ_COD,me l',PASSE_COMPOSE,IL,ME,LE_LA,,RECIPIENT_COD,ME_L_A,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0017; context=La semaine dernière,"
PC_0308,COD_CLUSTER,VOUS_COD,D3,"À présent, je vous le confirme.",现在，我向您确认这个,现在，我向您确认这个,现在，我向他们确认这个,现在，我向您确认这些,现在，您向我确认这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,现在，我向您确认这个,CONFIRMER_QCH_A_QN,OBJ_COD,vous le,PRESENT,JE,VOUS,LE,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0018; context=À présent,"
PC_0309,COD_CLUSTER,NOUS_COD,D4,"La semaine dernière, elle nous l'a envoyé.",上周，她把这个发给我们了,上周，她把这个发给我们了,上周，她把这个发给他们了,上周，她把这些发给我们了,上周，我们把这个发给她了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,上周，她把这个发给我们了,ENVOYER_QCH_A_QN,OBJ_COD,nous l',PASSE_COMPOSE,ELLE,NOUS,LE_LA,,RECIPIENT_COD,NOUS_L_A,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0019; context=La semaine dernière,"
PC_0310,COD_CLUSTER,ME_LES,D3,"À présent, tu me les montres.",现在，你给我看这些,现在，你给我看这些,现在，你给我们看这些,现在，你给我看这个,现在，我给你看这些,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,现在，你给我看这些,MONTRER_QCH_A_QN,OBJ_COD,me les,PRESENT,TU,ME,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0020; context=À présent,"
PC_0311,COD_CLUSTER,VOUS_LES,D3,"Dans quelques jours, on vous les donnera demain.",过几天，我们明天会把这些给您,过几天，我们明天会把这些给您,过几天，我们明天会把这些给他们,过几天，我们明天会把这个给您,过几天，您明天会把这些给我们,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,过几天，我们明天会把这些给您,DONNER_QCH_A_QN,OBJ_COD,vous les,FUTUR_SIMPLE,ON,VOUS,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0021; context=Dans quelques jours,"
PC_0312,COD_CLUSTER,TE_COD,D4,"La semaine dernière, je te l'ai laissé.",上周，我把这个留给你了,上周，我把这个留给你了,上周，我把这个留给他了,上周，我把这些留给你了,上周，你把这个留给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,上周，我把这个留给你了,LAISSER_QCH_A_QN,OBJ_COD,te l',PASSE_COMPOSE,JE,TE,LE_LA,,RECIPIENT_COD,TE_L_AI,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0022; context=La semaine dernière,"
PC_0313,COD_CLUSTER,NOUS_LES,D4,"La semaine dernière, il nous les a apportés.",上周，他把这些给我们带来了,上周，他把这些给我们带来了,上周，他把这些给他们带来了,上周，他把这个给我们带来了,上周，我们把这些给他带来了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,上周，他把这些给我们带来了,APPORTER_QCH_A_QN,OBJ_COD,nous les,PASSE_COMPOSE,IL,NOUS,LES,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0023; context=La semaine dernière,"
PC_0314,COD_CLUSTER,ME_COD,D3,"À présent, vous me la prêtez.",现在，您把这个借给我,现在，您把这个借给我,现在，您把这个借给他们,现在，您把这些借给我,现在，我把这个借给您,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,现在，您把这个借给我,PRETER_QCH_A_QN,OBJ_COD,me la,PRESENT,VOUS,ME,LA,,RECIPIENT_COD,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0024; context=À présent,"
PC_0315,COD_CLUSTER,COD_LUI,D4,"La semaine dernière, je le lui ai donné.",上周，我把这个给他了,上周，我把这个给他了,上周，我把这个给他们了,上周，我把这些给他了,上周，他把这个给我了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.7,1,上周，我把这个给他了,DONNER_QCH_A_QN,COD_COI,le lui,PASSE_COMPOSE,JE,LE,LUI,,COD_RECIPIENT,LE_LUI_AI,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0025; context=La semaine dernière,"
PC_0316,COD_CLUSTER,COD_LUI,D4,"La semaine dernière, elle la lui a envoyée.",上周，她把这个发给他了,上周，她把这个发给他了,上周，她把这个发给他们了,上周，她把这些发给他了,上周，他把这个发给她了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,上周，她把这个发给他了,ENVOYER_QCH_A_QN,COD_COI,la lui,PASSE_COMPOSE,ELLE,LA,LUI,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0026; context=La semaine dernière,"
PC_0317,COD_CLUSTER,LES_LEUR,D4,"La semaine dernière, nous les leur avons montrés.",上周，我们把这些给他们看了,上周，我们把这些给他们看了,上周，我们把这些给他看了,上周，我们把这个给他们看了,上周，他们把这些给我们看了,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,上周，我们把这些给他们看了,MONTRER_QCH_A_QN,COD_COI,les leur,PASSE_COMPOSE,NOUS,LES,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0027; context=La semaine dernière,"
PC_0318,COD_CLUSTER,COD_LEUR,D3,"Dans quelques jours, on le leur expliquera.",过几天，我们会给他们解释这个,过几天，我们会给他们解释这个,过几天，我们会给他解释这个,过几天，我们会给他们解释这些,过几天，他们会给我们解释这个,RECIPIENT|COD_NUMBER|ROLE_REVERSAL,1.0,1,过几天，我们会给他们解释这个,EXPLIQUER_QCH_A_QN,COD_COI,le leur,FUTUR_SIMPLE,ON,LE,LEUR,,COD_RECIPIENT,,RECIPIENT,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0028; context=Dans quelques jours,"
